,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,weight
204,19058.5,658.256921172142,238.64126586914062,104.33448028564453,95.33370208740234,281.4917297363281,81.27470397949219,105.0,48.0,254.0,118.0,19058.5,4513046.333333333,1979410.6666666665,1157177290.5833333,456341016.2916666,218113644.91666666,315921611347.2,114623037809.61667,49027951949.48333,25263411205.100002,88489450.15447259,-12382757.948745131,12532587.26187864,-6121968.662353516,303382459.46814156,-49145361.85469818,6924644.8889427185,0.24362063091755873,-0.03409101648509033,0.03450351211854506,-0.00012208696875493313,0.006050185306836014,-0.0009800782375938837,0.00013809428809953268,63.7
205,15083.5,607.4873691797256,208.23159790039062,108.8000717163086,79.91494750976562,267.89031982421875,97.1448974609375,82.0,57.0,241.0,99.0,15083.5,3125034.0,1649466.5,710618471.75,349041050.0416666,187173411.25,173398644901.7,80526608219.53333,40340379560.566666,21949473262.350002,63166786.05662644,7300811.081146836,6794869.490975231,-2992214.496948242,-208760172.7590971,-35405943.765453815,-5118890.802085876,0.27764159148168277,0.03208978854582822,0.02986598649634462,-0.00010708716064355057,-0.007471233823320219,-0.0012671290750093757,-0.00018319792320999694,46.7
206,14787.5,602.6589421033859,208.9117431640625,111.66712188720703,81.02490997314453,259.4215087890625,97.0324478149414,83.0,59.0,239.0,99.0,14787.5,3077444.1666666665,1664499.6666666665,699980028.25,352849022.2083333,193923941.75,170432159342.65002,81281251016.73334,41781045016.46667,23300278819.2,59529472.10794115,6448022.066190004,6565758.126436561,-19012801.9173584,-193195609.3845024,-28291549.904191732,-6144905.38470459,0.27223409508100704,0.02948743521643688,0.030025853728892476,-0.0007150052480600701,-0.007265413862328551,-0.00106394663685956,-0.0002310884854317574,46.7
207,19540.0,687.6711347103119,195.60377502441406,60.77595138549805,96.37415313720703,292.89447021484375,77.9675521850586,59.0,6.0,267.0,125.0,19540.0,3817924.6666666665,1163269.5,846040304.6666666,207537593.5833333,84343451.5,204621745794.0,43225316268.21667,13880820970.083334,6894778883.150001,100055209.45982039,-19753876.121426135,15090845.070611566,214138187.48287964,577657088.2320223,-247059314.25581598,76784806.67022514,0.2620538754187154,-0.05173723407415106,0.03952432317564884,0.004012201388919826,0.010823275376369759,-0.004629028271204617,0.0014386789745049482,60.1
208,14711.0,571.7888848781586,246.60447692871094,81.42778015136719,81.26822662353516,252.45639038085938,81.5185546875,132.0,31.0,224.0,101.0,14711.0,3632825.0,1198506.3333333333,950271500.8333333,289393860.8333333,104642615.5,260856500439.90002,74038412578.36667,24809646072.8,9662131788.1,53159307.19421971,-6572679.197369337,7000209.746474668,-64374098.23718262,-134085927.82294464,39507104.42553973,-3725654.9656009674,0.24563764291889928,-0.030370926765566266,0.032346452819251845,-0.0024524811030285838,-0.005108315505348482,0.0015051150958577469,-0.00014193749737473408,44.4
209,15362.5,601.0020879507065,246.93861389160156,81.94445037841797,79.79472351074219,264.79962158203125,79.75701141357422,125.0,30.0,236.0,105.0,15362.5,3776170.1666666665,1261698.1666666665,988933160.4166666,300374614.5416666,111479701.41666666,272928616598.65002,76413795252.08333,25812256754.55,10441156785.25,60733900.685284376,-9756352.182804942,7858398.648886174,-12830752.948425293,-9434258.554800034,12603094.42139244,-5293286.966547012,0.25734005127364795,-0.041339353188871095,0.03329739549765368,-0.00043862906203463275,-0.0003225173142619054,0.00043084638189278956,-0.00018095504656268936,44.4
210,15123.0,598.9015827178955,244.3542022705078,79.38233184814453,79.57646179199219,266.461669921875,78.77340698242188,126.0,28.0,234.0,107.0,15123.0,3699221.333333333,1197239.1666666665,964614486.1666666,281987675.4166666,102944664.66666666,265306505826.2,71121973152.98334,23423196804.65,9453719569.45,59751795.365341425,-10867754.487158954,8163098.694260776,121508278.69085693,73253647.32178879,-37260580.54415536,11429845.548099518,0.2612612827119475,-0.04751863036337481,0.03569267873420003,0.004320270983290324,0.0026045600378365066,-0.0013248134750968147,0.0004063923100299841,44.4
211,16721.5,591.345233798027,190.22488403320312,89.54698944091797,88.5568618774414,256.8299255371094,102.72138977050781,76.0,30.0,226.0,116.0,16721.5,3187076.833333333,1504105.6666666665,668116861.5833333,298154595.4583333,146162888.0833333,150457023551.65,64411118048.933334,29896620085.13333,15091735809.800001,60667844.355810165,11475749.354890347,10867976.951031953,-10693702.242584229,-60762304.57934952,-26163981.56871009,-10832719.160150528,0.21697420088862165,0.04104219578451177,0.03886854130495052,-0.00029576038602520117,-0.001680529553797113,-0.0007236286473269076,-0.0002996052375341306,58.8
212,13924.0,566.558436870575,181.22238159179688,115.27197265625,80.11320495605469,244.90577697753906,63.287166595458984,78.0,44.0,201.0,137.0,13924.0,2518745.333333333,1620037.8333333333,496321795.6666666,275313113.6666666,202794483.5,104250302542.20001,51319274538.28333,32644018106.983334,26832885885.850002,40699987.695649505,-17739366.405997634,14305358.145837337,-255156723.62297058,-9236937.236832619,87944456.6521368,-90783928.3249321,0.20992600872236902,-0.09149767844457653,0.07378544586687098,-0.011153135547876841,-0.00040375503959618435,0.0038441332519029057,-0.003968249175643319,42.9
213,14331.0,573.3868639469147,141.0739288330078,147.53115844726562,85.12303161621094,234.7818603515625,102.82320404052734,29.0,90.0,222.0,108.0,14331.0,2009542.8333333333,2121869.1666666665,329846683.3333333,307244396.9166666,322536884.0,59844062975.55,51372658027.4,48023533725.6,50213741456.450005,48061574.1991933,9708497.318175793,8369780.486588955,113086590.60243225,-187651058.40111828,-78622854.96459317,-20033406.77420807,0.2340157024222977,0.047271460771587365,0.04075313995275732,0.00459959794116962,-0.007632376370019594,-0.0031978461805023456,-0.0008148235441742913,42.9
214,14606.0,583.8132700920105,133.53457641601562,140.15701293945312,84.67565155029297,242.0919189453125,112.4859848022461,24.0,71.0,219.0,131.0,14606.0,1944346.5,2062076.8333333333,306323815.1666666,291513552.0,304295692.1666666,53692125219.850006,47696542570.03333,45200608052.86667,46597180179.350006,47492970.85184738,17010479.726773262,13171437.300856173,269886332.62981415,-79150719.95778751,-110229710.12570071,-82412367.5218811,0.22262131536417815,0.07973591257457938,0.06174056169912864,0.010467733351252567,-0.003069916964688332,-0.00427533770138842,-0.003196422285109743,42.9
215,19088.5,654.6589421033859,332.24615478515625,87.92765045166016,92.03411865234375,290.68853759765625,80.47032928466797,203.0,29.0,253.0,117.0,19088.5,6335884.0,1685935.6666666665,2192185740.25,546520911.625,161282472.25,786489799961.1001,184767438104.25,51298170830.45,16411102393.0,89169470.69209862,-13077423.260541916,12377158.991295666,-338363696.13879395,-169568672.08927822,75096895.71802282,-20050393.51076317,0.24472175816454536,-0.035890422896334664,0.03396857787673719,-0.0067213150802437685,-0.0033683414794685035,0.0014917377467764637,-0.0003982844903474361,58.9
216,17638.5,611.546244263649,185.1993408203125,93.1916275024414,90.32671356201172,268.370361328125,95.42285919189453,68.0,44.0,236.0,101.0,17638.5,3280018.5,1638197.0,682460997.4166666,310811258.875,161842819.91666666,153921459353.35,65779934615.4,31247662502.2,16834840895.2,72515630.16082013,6175577.459658563,9693294.117477387,42733045.08035278,98749978.5704937,4582401.613463163,2940634.6471328735,0.23308178023880338,0.019849714952591753,0.031156458880235396,0.0010342123448470952,0.0023899173742230203,0.00011090190995702676,7.116835807116772e-05,58.9
217,17966.5,628.8010774850845,183.49813842773438,93.0091323852539,92.44514465332031,267.2481994628906,94.3896484375,59.0,43.0,249.0,101.0,17966.5,3310771.6666666665,1664111.6666666665,686286586.25,311676868.2916666,163977783.25,154638435063.2,65619329552.78333,31158116798.649998,17011098103.6,76195081.01510298,5023165.223765612,9842718.594329149,91516314.515625,202101875.98922348,10635961.991040468,-345854.29625320435,0.23604780792223692,0.015561465702307748,0.030492154050289863,0.0021151434064784437,0.004671019071277673,0.00024582048562569287,-7.99345382508066e-06,58.9
218,17882.0,619.9310202598572,180.09165954589844,98.68252563476562,91.91095733642578,267.9363098144531,99.4320297241211,67.0,40.0,234.0,113.0,17882.0,3250423.833333333,1773901.6666666665,662502536.1666666,332666468.5833333,187239838.66666666,146692917364.85,69384577098.48334,36003750475.61667,20785470417.7,71670688.7054565,10223103.449508548,11268072.477047086,214097174.76101685,-52465250.40229988,-59239941.94285607,-24392403.65706253,0.22413485404860242,0.03197058436254311,0.03523850301524651,0.005006920664633395,-0.001226963161506752,-0.0013853974944622943,-0.000570445780365633,58.9
219,12958.5,550.457931637764,176.03172302246094,63.75348663330078,76.75276947021484,241.37582397460938,74.1051025390625,69.0,11.0,210.0,112.0,12958.5,2275659.5,815938.1666666666,441098198.75,133052593.45833333,58881911.416666664,92094338918.45001,24275396793.716667,8998446398.483334,4678776910.650001,41466593.2447139,-10235398.237278298,7505973.47451587,68487151.79000854,96341105.31502104,-52931226.07504797,26014683.32166195,0.2469385482149299,-0.06095302708373225,0.044698974468393424,0.0035827975842125256,0.0050399333358374255,-0.00276901380703578,0.0013609172249517004,39.7
220,12355.0,502.27416610717773,232.21795654296875,62.958709716796875,83.4621353149414,204.59085083007812,67.84453582763672,143.0,8.0,179.0,118.0,12355.0,2862293.6666666665,773733.6666666666,691207404.8333333,169719997.5,57598605.166666664,173213294858.1,38984931882.433334,12062125639.366667,4790900792.3,28097325.170030117,-9531558.45198524,9143422.088281848,62006393.79772949,114336901.64134145,-87963185.98173809,38563522.61281109,0.18406850207878078,-0.062442231640065585,0.05989950991702437,0.0036545137462417766,0.0067387531052689065,-0.0051843471720371985,0.002272845022269046,39.7
221,13314.0,515.4213538169861,340.2207946777344,50.97780990600586,80.76448822021484,220.3166046142578,85.84001922607422,242.0,10.0,198.0,84.0,13314.0,4530402.0,676896.0,1579498711.0,227944149.16666666,40090688.0,563266880695.8,78752461476.76666,13389399538.766666,2613296974.8,37922754.743127584,-2385653.4615442753,5676673.067147359,-2968123.440673828,72844453.02610564,-9823423.946646214,-2165014.7874684334,0.21393545846032622,-0.01345830149945607,0.03202408852879126,-0.0001451144222928529,0.003561435677932042,-0.00048027668641426795,-0.00010584966441545333,39.7
222,12168.5,493.11983811855316,170.27149963378906,135.62985229492188,81.27606201171875,203.32167053222656,92.52485656738281,74.0,94.0,185.0,86.0,12168.5,2054742.3333333333,1653079.5,376715236.9166666,280237032.4583333,229647433.75,73588415401.40001,51532914882.933334,39095614852.46667,32576775295.050003,29756609.609101176,1102181.900294125,5078108.5808953345,-72025558.86282349,-15725878.353686333,18465452.229861975,-329471.14447021484,0.20095987615882646,0.007443534095358178,0.03429476963080087,-0.004409547453640327,-0.0009627694383159798,0.0011304915802955707,-2.0170876409491954e-05,39.7
223,13144.0,560.8183224201202,185.6429443359375,149.63314819335938,74.16175842285156,253.80653381347656,102.1898193359375,80.0,98.0,213.0,103.0,13144.0,2451228.333333333,1974491.0,501474360.3333333,376765501.4166666,303060012.0,110141093467.1,78473465123.3,59058932367.86667,47452213635.9,44344084.75998354,8542107.99672854,6452076.129564822,81513852.97273254,-44027687.47846413,-25206314.10814953,-11906772.816764832,0.2566732412335787,0.04944358550536922,0.03734602488302255,0.004115404666169477,-0.0022228338359877764,-0.001272595748017365,-0.0006011393968277443,39.7
224,13058.5,547.345233798027,193.17173767089844,155.22665405273438,78.80191040039062,230.53387451171875,101.1574478149414,86.0,100.0,211.0,102.0,13058.5,2512180.833333333,2034615.3333333333,524610726.0833333,398615419.375,323304253.25,116851339650.65001,84375651115.1,64397445161.299995,52323902464.3,41319954.60365647,7198208.852649808,6295442.541640639,29085409.607635498,-132326979.48955154,-42568665.56143856,-11158901.478240967,0.24231106640595276,0.042212187308259944,0.0369181285505903,0.0014925948913264407,-0.006790709714430595,-0.002184523910947675,-0.0005726486084921794,39.7
225,14335.5,583.7960251569748,210.1240997314453,128.02748107910156,77.72982025146484,263.1484680175781,120.03597259521484,100.0,51.0,214.0,150.0,14335.5,2994531.833333333,1835775.0,669548807.5833333,405580086.125,253071743.0833333,158324902360.75,94908672643.3,58443315700.5,36947291332.4,44023300.91480458,22106424.492165506,17986126.911940634,71366015.71456909,-67975954.04450035,-82458330.70969343,-67095568.813194275,0.21421847001502023,0.10757040780242198,0.08752093796937868,0.002900409631219805,-0.002762633023967101,-0.003351216039875944,-0.002726852999280329,45.5
226,15681.5,606.457931637764,249.70449829101562,73.92974090576172,82.27279663085938,269.3402099609375,71.25581359863281,136.0,11.0,225.0,129.0,15681.5,3884060.833333333,1167258.0,1020326659.25,271542563.875,99554175.41666666,281640823278.05,67388656864.166664,21968347803.933334,9317389047.5,58305898.67007923,-17568878.282637954,12668913.256541654,39055006.37414551,143350511.04692936,-74163823.00287962,21008701.96442604,0.23710313087857543,-0.07144450461880528,0.05151861246410377,0.001268258282039168,0.004655113127575137,-0.002408369412361848,0.0006822290593431974,53.0
227,15683.0,617.1858534812927,260.9941101074219,68.95842742919922,80.77518463134766,276.3931579589844,74.8173828125,134.0,10.0,240.0,122.0,15683.0,4045176.6666666665,1088462.8333333333,1107995494.1666665,265135053.25,86054418.0,319031409846.0,68985751642.01666,19993668578.916668,7433830614.55,64607477.55349028,-15616362.673859417,10510750.363194078,-87052256.78265381,142416623.95789337,-35003424.68468952,2334224.9119110107,0.26267848356499457,-0.063492379230781,0.04273418605838887,-0.0028262278931856883,0.00462368064837279,-0.001136416893221848,7.578265973601209e-05,53.0
228,15801.0,616.0142805576324,260.39959716796875,68.2783203125,81.76175689697266,273.6518859863281,73.9321060180664,134.0,9.0,239.0,124.0,15801.0,4062277.1666666665,1084758.8333333333,1108989295.3333333,262207990.91666666,85733892.66666666,318260237472.05,67788173652.833336,19672841621.766666,7448800128.75,64618953.024532676,-16672525.505709857,11263813.14671892,-75443011.54504395,227317071.6095972,-79294063.10534,16508564.79471302,0.25881579148656425,-0.06677782110152711,0.04511451483310238,-0.0024038512142200916,0.007243035602779866,-0.002526557807974169,0.0005260147058565945,53.0
229,16192.0,629.2447285652161,249.04078674316406,75.09237670898438,79.77731323242188,286.200439453125,76.21034240722656,124.0,16.0,241.0,116.0,16192.0,3989419.833333333,1229422.6666666665,1054140668.5,287136025.25,103655273.0,294718398614.05,72273046031.31667,23171084745.183334,9413241369.2,71218817.79635882,-15771779.2182284,10307935.221234098,-97141065.04162598,6251684.185818672,27307805.54175043,-22391076.498806,0.27164003012957805,-0.0601561036057475,0.03931612347281797,-0.002911733497912026,0.00018738973321339247,0.0008185318136702557,-0.0006711563999009751,53.0
230,17803.0,633.7888848781586,177.0565948486328,89.582275390625,89.04965209960938,282.9252624511719,96.41680908203125,54.0,34.0,246.0,106.0,17803.0,3168899.6666666665,1609418.0,643768405.5,293996067.9166666,155119324.8333333,143103781290.9,60683378159.23333,28922809921.8,15751550594.2,79710376.10045445,7522767.701684117,9625514.872989535,137660181.60995483,-192331090.19396496,-48269798.2318151,-11791950.670402527,0.2514944900437677,0.023735111028311752,0.030369496078408338,0.0032551826236676415,-0.004547958715936886,-0.0011414121833526988,-0.00027883845911376095,61.2
231,18732.0,659.5289993286133,175.98419189453125,97.27544403076172,95.37007904052734,280.25653076171875,93.18049621582031,46.0,42.0,260.0,106.0,18732.0,3324266.333333333,1842266.1666666665,680141499.0,331669995.0,191538019.5,153129087282.7,68133734432.95,34843458416.316666,20869356612.350002,90202002.15324354,4733021.11098361,10353702.35048613,412749201.1741028,-437123864.1911392,-78726032.48548579,-4685883.6603393555,0.25706791739015583,0.01348870148023036,0.02950715767921924,0.00859460394960591,-0.009102153266335343,-0.0016392983143561628,-9.757333048734028e-05,61.2
